date,revenues,group,customer_id
5/7/2017,18.84,a,831
5/7/2017,0,b,415
5/7/2017,0,a,681
5/7/2017,0,b,633
5/7/2017,0,b,791
5/7/2017,9.42,a,575
5/7/2017,0,b,615
5/7/2017,0,a,451
5/7/2017,0,b,679
5/7/2017,0,b,919
5/7/2017,0,a,700
5/7/2017,0,b,879
5/7/2017,0,b,875
5/7/2017,0,a,341
5/7/2017,0,b,706
5/7/2017,0,b,67
5/7/2017,0,a,213
5/7/2017,0,b,476
5/7/2017,0,a,476
5/7/2017,0,b,228
5/7/2017,0,a,489
5/7/2017,0,b,897
5/7/2017,0,a,248
5/7/2017,1.88,b,511
5/7/2017,0,a,153
5/7/2017,0,b,838
5/7/2017,0,a,171
5/7/2017,0,b,558
5/7/2017,0,a,483
5/7/2017,0,b,550
5/7/2017,0,b,847
5/7/2017,0,a,126
5/7/2017,0,b,691
5/7/2017,0,b,135
5/7/2017,0,a,862
5/7/2017,0,b,367
5/7/2017,0,b,80
5/7/2017,0,a,121
5/7/2017,0,b,653
5/7/2017,0,a,415
5/7/2017,0,b,350
5/7/2017,0,b,401
5/7/2017,0,a,957
5/7/2017,0,b,171
5/7/2017,0,b,832
5/7/2017,0,b,128
5/7/2017,0,a,636
5/7/2017,0,b,537
5/7/2017,0,b,512
5/7/2017,0,a,626
5/7/2017,0,b,835
5/7/2017,0,a,120
5/7/2017,0,b,811
5/7/2017,0,a,773
5/7/2017,0,b,386
5/7/2017,0,a,378
5/7/2017,0,b,407
5/7/2017,0,b,2
5/7/2017,0,b,627
5/7/2017,0,a,14
5/7/2017,0,b,674
5/7/2017,0,a,891
5/7/2017,0,b,646
5/7/2017,0,a,955
5/7/2017,0,b,516
5/7/2017,0,a,431
5/7/2017,0,b,869
5/7/2017,9.43,a,974
5/7/2017,0,b,16
5/7/2017,0,a,772
5/8/2017,0,b,420
5/8/2017,0,a,213
5/8/2017,0,b,136
5/8/2017,0,a,449
5/8/2017,0,b,865
5/8/2017,0,a,674
5/8/2017,0,b,499
5/8/2017,0,a,163
5/8/2017,9.43,b,351
5/8/2017,0,a,752
5/8/2017,0,b,117
5/8/2017,0,a,303
5/8/2017,0,b,53
5/8/2017,0,a,391
5/8/2017,0,b,296
5/8/2017,0,a,983
5/8/2017,0,b,966
5/8/2017,0,a,944
5/8/2017,0,b,918
5/8/2017,0,a,475
5/8/2017,0,b,223
5/8/2017,0,a,805
5/8/2017,0,b,743
5/8/2017,0,a,610
5/8/2017,0,b,100
5/8/2017,0,a,466
5/8/2017,9.5,b,9
5/8/2017,0,a,513
5/8/2017,0,b,173
5/8/2017,0,a,425
5/8/2017,0,b,174
5/8/2017,0,b,773
5/8/2017,0,a,492
5/8/2017,0,b,926
5/8/2017,0,a,556
5/8/2017,0,b,14
5/8/2017,0,a,303
5/8/2017,0,b,907
5/8/2017,0,b,15
5/8/2017,0,a,493
5/8/2017,0,b,705
5/8/2017,0,a,892
5/8/2017,0,b,788
5/8/2017,0,a,675
5/8/2017,0,b,142
5/8/2017,0,a,480
5/8/2017,0,b,19
5/8/2017,0,a,807
5/8/2017,0,b,41
5/8/2017,0,a,945
5/8/2017,0,b,118
5/8/2017,0,a,870
5/8/2017,0,b,419
5/8/2017,0,a,689
5/8/2017,0,b,31
5/8/2017,0,a,311
5/8/2017,0,b,474
5/8/2017,0,a,792
5/8/2017,0,b,703
5/8/2017,0,a,850
5/8/2017,0,b,652
5/8/2017,0,a,792
5/8/2017,0,b,311
5/8/2017,0,a,139
5/8/2017,0,b,614
5/8/2017,0,a,175
5/8/2017,0,b,870
5/8/2017,0,b,631
5/8/2017,0,a,840
5/8/2017,0,b,52
5/8/2017,0,b,781
5/8/2017,0,a,480
5/8/2017,0,b,952
5/8/2017,0,a,423
5/8/2017,0,b,739
5/8/2017,0,a,583
5/8/2017,0,b,696
5/8/2017,0,a,710
5/8/2017,0,b,602
5/8/2017,0,a,322
5/8/2017,0,b,613
5/8/2017,0,a,111
5/8/2017,0,b,68
5/8/2017,0,a,169
5/8/2017,0,b,902
5/8/2017,0,a,176
5/8/2017,0,b,682
5/8/2017,0,a,13
5/8/2017,0,b,936
5/8/2017,0,a,298
5/8/2017,0,b,747
5/8/2017,0,a,504
5/8/2017,0,b,429
5/8/2017,0,a,111
5/8/2017,0,b,987
5/8/2017,0,a,489
5/8/2017,0,b,789
5/8/2017,0,b,795
5/8/2017,0,b,533
5/8/2017,0,a,122
5/8/2017,0,b,194
5/8/2017,0,a,95
5/8/2017,0,b,327
5/8/2017,0,b,640
5/8/2017,0,a,803
5/8/2017,0,b,275
5/8/2017,0,a,477
5/8/2017,0,b,139
5/8/2017,0,a,292
5/8/2017,0,b,118
5/8/2017,0,a,701
5/8/2017,0,b,894
5/8/2017,0,b,301
5/8/2017,0,b,952
5/8/2017,0,a,602
5/8/2017,0,b,558
5/8/2017,0,a,542
5/8/2017,0,b,16
5/8/2017,0,a,49
5/8/2017,0,b,416
5/8/2017,0,a,452
5/8/2017,0,b,557
5/8/2017,0,b,222
5/8/2017,0,a,288
5/8/2017,0,b,142
5/8/2017,0,a,840
5/8/2017,0,b,621
5/8/2017,18.94,a,262
5/8/2017,0,b,216
5/8/2017,0,a,174
5/8/2017,0,b,422
5/8/2017,0,a,707
5/8/2017,9.48,b,805
5/8/2017,0,a,958
5/8/2017,0,b,613
5/8/2017,0,a,471
5/8/2017,0,b,682
5/8/2017,0,a,836
5/8/2017,0,b,680
5/8/2017,0,a,824
5/8/2017,0,b,258
5/8/2017,0,a,999
5/8/2017,0,b,440
5/8/2017,0,a,966
5/8/2017,0,b,361
5/8/2017,0,a,674
5/8/2017,0,b,696
5/8/2017,0,b,661
5/8/2017,0,a,858
5/8/2017,0,b,640
5/8/2017,0,a,910
5/8/2017,0,b,717
5/8/2017,0,a,879
5/8/2017,0,b,211
5/8/2017,28.44,a,912
5/8/2017,0,b,761
5/8/2017,0,b,237
5/9/2017,0,b,410
5/9/2017,0,a,144
5/9/2017,0,b,118
5/9/2017,9.49,a,28
5/9/2017,0,b,937
5/9/2017,0,a,735
5/9/2017,0,b,395
5/9/2017,0,a,200
5/9/2017,0,b,177
5/9/2017,0,a,67
5/9/2017,0,b,762
5/9/2017,0,a,773
5/9/2017,0,b,163
5/9/2017,0,a,930
5/9/2017,0,b,256
5/9/2017,0,a,343
5/9/2017,0,b,231
5/9/2017,0,a,257
5/9/2017,0,b,646
5/9/2017,0,a,103
5/9/2017,0,b,952
5/9/2017,0,b,3
5/9/2017,3.15,a,90
5/9/2017,0,b,787
5/9/2017,0,a,663
5/9/2017,0,b,498
5/9/2017,0,a,817
5/9/2017,0,b,635
5/9/2017,0,a,3
5/9/2017,0,b,117
5/9/2017,0,a,699
5/9/2017,0,b,745
5/9/2017,0,a,225
5/9/2017,0,b,899
5/9/2017,0,a,625
5/9/2017,0,b,489
5/9/2017,0,b,379
5/9/2017,0,b,647
5/9/2017,0,a,559
5/9/2017,0,b,400
5/9/2017,0,a,170
5/9/2017,0,b,894
5/9/2017,0,b,931
5/9/2017,0,a,850
5/9/2017,0,b,883
5/9/2017,0,a,969
5/9/2017,0,b,724
5/9/2017,0,b,888
5/9/2017,0,b,465
5/9/2017,0,b,628
5/9/2017,0,b,391
5/9/2017,9.5,a,434
5/9/2017,0,b,929
5/9/2017,0,b,878
5/9/2017,0,a,238
5/9/2017,0,b,133
5/9/2017,0,a,215
5/9/2017,0,b,431
5/9/2017,0,b,933
5/9/2017,0,a,935
5/9/2017,0,b,34
5/9/2017,0,a,985
5/9/2017,0,b,661
5/9/2017,0,b,643
5/9/2017,0,b,573
5/9/2017,0,a,527
5/9/2017,0,b,181
5/9/2017,0,a,739
5/9/2017,0,b,783
5/9/2017,0,a,823
5/9/2017,0,b,717
5/9/2017,0,a,592
5/9/2017,0,b,949
5/9/2017,0,a,834
5/9/2017,0,b,385
5/9/2017,0,a,725
5/9/2017,0,b,113
5/9/2017,0,a,390
5/9/2017,0,b,240
5/9/2017,0,a,454
5/9/2017,0,b,83
5/9/2017,0,a,756
5/9/2017,0,b,885
5/9/2017,0,a,181
5/9/2017,0,b,478
5/9/2017,0,a,271
5/9/2017,0,b,430
5/9/2017,0,a,234
5/9/2017,0,b,478
5/9/2017,0,a,57
5/9/2017,0,b,488
5/9/2017,0,a,633
5/9/2017,0,b,307
5/9/2017,0,b,273
5/9/2017,0,b,252
5/9/2017,0,a,996
5/9/2017,0,b,460
5/9/2017,0,a,68
5/9/2017,19,b,365
5/9/2017,0,a,136
5/9/2017,0,a,501
5/9/2017,0,b,999
5/9/2017,0,a,736
5/9/2017,0,b,417
5/9/2017,0,a,646
5/9/2017,18.82,b,867
5/9/2017,0,a,995
5/9/2017,0,b,976
5/9/2017,0,a,399
5/9/2017,0,b,206
5/9/2017,0,b,830
5/9/2017,0,a,459
5/9/2017,0,b,566
5/9/2017,0,a,111
5/9/2017,0,b,923
5/9/2017,3.18,a,749
5/9/2017,0,b,824
5/9/2017,0,b,954
5/9/2017,0,a,665
5/9/2017,0,b,98
5/9/2017,0,a,865
5/9/2017,0,b,996
5/9/2017,0,a,338
5/9/2017,0,b,342
5/9/2017,0,a,579
5/9/2017,0,b,238
5/9/2017,0,a,209
5/9/2017,0,b,551
5/9/2017,0,a,990
5/9/2017,0,b,955
5/9/2017,0,a,977
5/10/2017,0,b,707
5/10/2017,0,a,492
5/10/2017,0,b,245
5/10/2017,0,b,26
5/10/2017,9.48,a,753
5/10/2017,0,b,736
5/10/2017,0,a,508
5/10/2017,0,b,355
5/10/2017,0,a,412
5/10/2017,0,b,121
5/10/2017,0,a,797
5/10/2017,0,b,967
5/10/2017,0,a,208
5/10/2017,0,b,129
5/10/2017,0,a,966
5/10/2017,0,b,750
5/10/2017,0,a,531
5/10/2017,0,b,489
5/10/2017,0,a,234
5/10/2017,0,b,665
5/10/2017,0,b,388
5/10/2017,0,a,866
5/10/2017,0,b,960
5/10/2017,0,a,786
5/10/2017,0,b,367
5/10/2017,0,a,100
5/10/2017,0,b,41
5/10/2017,0,a,175
5/10/2017,0,b,459
5/10/2017,0,a,450
5/10/2017,0,b,430
5/10/2017,0,a,176
5/10/2017,0,b,211
5/10/2017,0,a,106
5/10/2017,0,b,403
5/10/2017,9.49,a,194
5/10/2017,94.88,b,872
5/10/2017,0,a,619
5/10/2017,0,b,185
5/10/2017,0,a,510
5/10/2017,0,b,825
5/10/2017,0,b,709
5/10/2017,0,a,347
5/10/2017,0,b,69
5/10/2017,0,a,319
5/10/2017,0,b,307
5/10/2017,0,a,365
5/10/2017,0,b,62
5/10/2017,0,a,127
5/10/2017,0,b,968
5/10/2017,0,b,460
5/10/2017,0,a,316
5/10/2017,0,b,539
5/10/2017,0,b,124
5/10/2017,0,a,793
5/10/2017,0,b,697
5/10/2017,0,a,715
5/10/2017,0,b,449
5/10/2017,0,a,848
5/10/2017,0,b,620
5/10/2017,0,a,397
5/10/2017,0,b,95
5/10/2017,0,a,892
5/10/2017,0,b,637
5/10/2017,0,a,252
5/10/2017,0,b,181
5/10/2017,9.55,a,303
5/10/2017,0,b,774
5/10/2017,0,a,7
5/10/2017,0,b,614
5/10/2017,0,a,65
5/10/2017,0,b,386
5/10/2017,0,a,158
5/10/2017,0,b,16
5/10/2017,0,a,170
5/10/2017,0,b,838
5/10/2017,0,a,601
5/10/2017,0,b,760
5/10/2017,0,a,95
5/10/2017,0,b,572
5/10/2017,0,a,94
5/10/2017,0,b,767
5/10/2017,0,a,621
5/10/2017,0,b,848
5/10/2017,0,a,832
5/10/2017,0,b,594
5/10/2017,0,a,58
5/10/2017,0,b,398
5/10/2017,0,a,550
5/10/2017,0,b,825
5/10/2017,0,a,82
5/10/2017,0,b,790
5/10/2017,0,a,736
5/10/2017,0,b,210
5/10/2017,0,a,272
5/10/2017,0,b,868
5/10/2017,0,a,618
5/10/2017,0,b,416
5/10/2017,0,a,173
5/10/2017,0,b,812
5/10/2017,0,a,330
5/10/2017,0,b,772
5/10/2017,0,a,809
5/10/2017,0,b,471
5/10/2017,0,a,428
5/10/2017,0,b,955
5/10/2017,0,a,354
5/10/2017,0,b,651
5/10/2017,0,a,964
5/10/2017,0,b,946
5/10/2017,0,a,869
5/10/2017,0,b,326
5/10/2017,0,a,393
5/10/2017,0,b,550
5/10/2017,0,a,947
5/10/2017,0,b,179
5/10/2017,0,b,741
5/10/2017,0,a,11
5/10/2017,0,b,408
5/10/2017,0,a,132
5/10/2017,0,b,140
5/10/2017,0,a,170
5/10/2017,0,b,275
5/10/2017,9.58,a,878
5/10/2017,0,b,115
5/10/2017,0,a,245
5/10/2017,0,b,809
5/10/2017,0,a,921
5/10/2017,0,b,505
5/10/2017,0,a,874
5/10/2017,0,b,945
5/10/2017,0,a,58
5/10/2017,0,b,383
5/10/2017,0,a,167
5/10/2017,0,b,3
5/10/2017,0,a,342
5/10/2017,0,b,665
5/10/2017,0,a,621
5/10/2017,0,b,472
5/10/2017,0,a,711
5/10/2017,0,b,27
5/10/2017,0,a,698
5/11/2017,0,b,988
5/11/2017,0,a,312
5/11/2017,0,b,760
5/11/2017,0,b,361
5/11/2017,0,a,962
5/11/2017,0,b,822
5/11/2017,0,a,576
5/11/2017,0,b,82
5/11/2017,0,a,282
5/11/2017,0,b,823
5/11/2017,0,b,208
5/11/2017,0,a,912
5/11/2017,0,b,52
5/11/2017,0,a,955
5/11/2017,0,b,16
5/11/2017,0,a,727
5/11/2017,0,b,33
5/11/2017,0,b,211
5/11/2017,0,a,541
5/11/2017,0,b,259
5/11/2017,0,a,998
5/11/2017,0,b,891
5/11/2017,1.88,a,830
5/11/2017,0,b,9
5/11/2017,0,a,311
5/11/2017,0,b,17
5/11/2017,0,a,901
5/11/2017,0,b,575
5/11/2017,0,a,63
5/11/2017,0,b,83
5/11/2017,0,a,402
5/11/2017,0,b,141
5/11/2017,0,a,449
5/11/2017,0,b,472
5/11/2017,0,a,303
5/11/2017,0,b,82
5/11/2017,0,a,254
5/11/2017,0,b,201
5/11/2017,0,a,665
5/11/2017,0,b,66
5/11/2017,0,a,770
5/11/2017,0,b,717
5/11/2017,0,a,447
5/11/2017,0,b,878
5/11/2017,0,a,845
5/11/2017,0,b,987
5/11/2017,0,a,184
5/11/2017,0,b,210
5/11/2017,0,a,369
5/11/2017,0,b,895
5/11/2017,0,a,240
5/11/2017,0,b,14
5/11/2017,21.99,a,858
5/11/2017,0,b,281
5/11/2017,0,a,236
5/11/2017,0,b,604
5/11/2017,0,a,952
5/11/2017,0,b,346
5/11/2017,0,a,14
5/11/2017,0,b,596
5/11/2017,0,a,242
5/11/2017,0,b,763
5/11/2017,0,a,132
5/11/2017,0,b,963
5/11/2017,0,a,69
5/11/2017,0,b,965
5/11/2017,0,a,341
5/11/2017,0,b,740
5/11/2017,0,a,614
5/11/2017,0,b,683
5/11/2017,0,a,984
5/11/2017,0,b,677
5/11/2017,0,a,524
5/11/2017,0,b,677
5/11/2017,0,a,913
5/11/2017,0,b,625
5/11/2017,0,a,338
5/11/2017,0,b,229
5/11/2017,0,a,466
5/11/2017,0,b,991
5/11/2017,0,a,394
5/11/2017,0,b,623
5/11/2017,0,a,671
5/11/2017,0,b,751
5/11/2017,0,a,532
5/11/2017,0,b,991
5/11/2017,0,a,239
5/11/2017,0,b,271
5/11/2017,0,a,152
5/11/2017,0,b,70
5/11/2017,0,a,916
5/11/2017,0,b,682
5/11/2017,0,a,713
5/11/2017,0,b,340
5/11/2017,0,b,145
5/11/2017,0,a,359
5/11/2017,0,b,643
5/11/2017,0,a,788
5/11/2017,0,b,899
5/11/2017,0,a,693
5/11/2017,0,b,420
5/11/2017,0,b,118
5/11/2017,0,a,765
5/11/2017,9.32,b,409
5/11/2017,0,b,387
5/11/2017,0,a,723
5/11/2017,0,b,630
5/11/2017,0,a,980
5/11/2017,0,b,874
5/11/2017,0,a,801
5/11/2017,0,b,828
5/11/2017,0,a,277
5/11/2017,0,b,809
5/11/2017,0,a,878
5/11/2017,0,b,49
5/11/2017,0,a,682
5/11/2017,0,b,345
5/11/2017,0,b,214
5/11/2017,0,a,140
5/11/2017,0,b,540
5/11/2017,0,a,141
5/11/2017,0,b,845
5/11/2017,0,a,880
5/11/2017,0,b,371
5/11/2017,0,a,787
5/11/2017,0,b,807
5/11/2017,0,a,844
5/11/2017,0,b,305
5/11/2017,0,a,76
5/11/2017,0,b,852
5/11/2017,0,a,812
5/11/2017,0,b,438
5/11/2017,0,a,666
5/11/2017,0,b,666
5/11/2017,0,b,553
5/11/2017,0,a,541
5/11/2017,0,b,355
5/11/2017,0,a,206
5/11/2017,0,b,335
5/11/2017,0,a,560
5/11/2017,0,b,698
5/11/2017,0,a,676
5/11/2017,0,b,424
5/11/2017,0,b,361
5/11/2017,0,a,42
5/11/2017,0,b,156
5/11/2017,0,a,299
5/11/2017,0,b,104
5/11/2017,0,a,153
5/11/2017,0,b,639
5/11/2017,0,a,778
5/11/2017,0,b,703
5/11/2017,0,a,187
5/11/2017,0,b,879
5/11/2017,0,b,492
5/11/2017,0,a,559
5/11/2017,0,b,602
5/11/2017,0,a,387
5/11/2017,0,b,211
5/11/2017,0,a,48
5/11/2017,0,b,731
5/11/2017,0,b,507
5/11/2017,0,a,82
5/11/2017,0,b,905
5/11/2017,0,a,532
5/11/2017,0,b,408
5/11/2017,0,a,54
5/11/2017,0,b,68
5/11/2017,0,a,534
5/11/2017,0,b,991
5/11/2017,0,a,307
5/11/2017,0,b,302
5/11/2017,0,b,784
5/11/2017,0,b,791
5/11/2017,0,a,754
5/11/2017,0,b,786
5/11/2017,0,a,991
5/11/2017,0,b,776
5/11/2017,0,a,294
5/11/2017,0,b,948
5/11/2017,0,a,401
5/11/2017,0,b,660
5/11/2017,0,a,155
5/11/2017,0,b,463
5/11/2017,0,a,960
5/11/2017,0,b,254
5/11/2017,0,a,174
5/11/2017,0,b,163
5/11/2017,0,a,684
5/11/2017,0,b,340
5/11/2017,18.9,a,719
5/11/2017,0,b,553
5/11/2017,0,a,714
5/11/2017,0,b,675
5/11/2017,0,a,832
5/11/2017,0,b,105
5/11/2017,0,b,120
5/11/2017,0,a,229
5/12/2017,0,b,729
5/12/2017,0,a,736
5/12/2017,0,b,735
5/12/2017,0,a,724
5/12/2017,0,b,866
5/12/2017,0,b,220
5/12/2017,0,a,587
5/12/2017,0,b,321
5/12/2017,0,a,574
5/12/2017,18.88,b,860
5/12/2017,0,a,619
5/12/2017,0,b,607
5/12/2017,0,a,449
5/12/2017,0,b,483
5/12/2017,0,a,756
5/12/2017,0,b,501
5/12/2017,0,a,701
5/12/2017,0,b,228
5/12/2017,0,a,17
5/12/2017,0,b,112
5/12/2017,0,a,407
5/12/2017,0,b,340
5/12/2017,0,a,687
5/12/2017,0,b,13
5/12/2017,0,a,809
5/12/2017,0,b,958
5/12/2017,18.6,a,552
5/12/2017,0,b,415
5/12/2017,0,a,178
5/12/2017,0,b,706
5/12/2017,0,a,596
5/12/2017,0,b,630
5/12/2017,0,b,206
5/12/2017,0,a,696
5/12/2017,0,b,151
5/12/2017,0,b,803
5/12/2017,0,a,62
5/12/2017,0,b,999
5/12/2017,0,a,714
5/12/2017,0,b,162
5/12/2017,0,a,53
5/12/2017,0,b,574
5/12/2017,0,a,76
5/12/2017,0,b,979
5/12/2017,0,b,830
5/12/2017,0,a,968
5/12/2017,0,b,837
5/12/2017,0,b,816
5/12/2017,0,a,84
5/12/2017,0,b,908
5/12/2017,0,a,825
5/12/2017,0,b,928
5/12/2017,0,b,45
5/12/2017,0,a,569
5/12/2017,0,b,190
5/12/2017,0,a,393
5/12/2017,0,b,490
5/12/2017,0,a,980
5/12/2017,0,b,365
5/12/2017,0,b,396
5/12/2017,0,a,856
5/12/2017,0,b,115
5/12/2017,0,a,237
5/12/2017,0,b,156
5/12/2017,0,a,666
5/12/2017,0,b,973
5/12/2017,0,b,657
5/12/2017,0,a,949
5/12/2017,0,b,610
5/12/2017,0,a,622
5/12/2017,0,b,676
5/12/2017,0,a,704
5/12/2017,0,b,222
5/12/2017,0,a,641
5/12/2017,0,b,98
5/12/2017,0,b,864
5/12/2017,0,a,93
5/12/2017,0,b,457
5/12/2017,0,b,83
5/12/2017,0,a,101
5/12/2017,0,b,939
5/12/2017,0,b,79
5/12/2017,0,a,376
5/12/2017,0,b,729
5/12/2017,0,a,995
5/12/2017,0,b,341
5/12/2017,0,b,317
5/12/2017,0,a,219
5/12/2017,0,b,777
5/12/2017,0,a,424
5/12/2017,0,b,902
5/12/2017,0,b,978
5/12/2017,0,b,767
5/12/2017,0,a,200
5/12/2017,0,b,536
5/12/2017,0,a,38
5/12/2017,0,b,615
5/12/2017,0,a,982
5/12/2017,0,b,500
5/12/2017,0,a,809
5/12/2017,0,b,917
5/12/2017,0,a,744
5/12/2017,0,b,772
5/12/2017,0,a,316
5/12/2017,0,b,507
5/12/2017,0,a,52
5/12/2017,0,b,865
5/12/2017,0,a,114
5/12/2017,0,b,570
5/12/2017,1.88,a,7
5/12/2017,0,b,330
5/12/2017,0,a,114
5/12/2017,0,b,587
5/12/2017,0,a,421
5/12/2017,0,b,446
5/12/2017,9.43,a,220
5/12/2017,0,b,679
5/12/2017,0,a,998
5/12/2017,0,b,178
5/12/2017,0,a,60
5/12/2017,0,b,662
5/12/2017,0,a,249
5/12/2017,0,b,48
5/12/2017,0,a,875
5/12/2017,0,b,61
5/12/2017,0,a,336
5/12/2017,0,b,930
5/12/2017,0,a,435
5/12/2017,9.43,b,701
5/12/2017,0,a,840
5/12/2017,0,b,719
5/12/2017,0,a,288
5/12/2017,0,b,293
5/12/2017,0,a,895
5/12/2017,0,b,325
5/12/2017,18.83,a,634
5/12/2017,0,b,729
5/12/2017,0,b,453
5/12/2017,0,a,78
5/12/2017,0,b,314
5/12/2017,0,a,472
5/12/2017,0,b,496
5/12/2017,0,a,834
5/12/2017,0,b,568
5/12/2017,0,a,926
5/12/2017,0,b,999
5/12/2017,0,a,708
5/12/2017,0,b,77
5/12/2017,0,a,713
5/12/2017,0,b,139
5/12/2017,0,a,277
5/12/2017,0,b,714
5/12/2017,0,b,989
5/12/2017,0,a,287
5/12/2017,0,b,738
5/12/2017,0,a,376
5/12/2017,0,b,671
5/12/2017,0,a,846
5/12/2017,0,b,117
5/12/2017,0,a,207
5/12/2017,0,b,687
5/12/2017,0,a,459
5/12/2017,0,b,50
5/12/2017,0,b,158
5/12/2017,0,a,336
5/12/2017,0,b,784
5/12/2017,0,a,274
5/12/2017,0,b,860
5/12/2017,0,a,917
5/12/2017,0,b,149
5/12/2017,0,a,143
5/12/2017,0,b,791
5/12/2017,0,a,561
5/12/2017,0,b,167
5/12/2017,0,a,415
5/12/2017,0,b,452
5/12/2017,0,a,590
5/12/2017,0,b,320
5/12/2017,0,b,770
5/12/2017,0,a,322
5/12/2017,0,b,576
5/12/2017,0,a,510
5/12/2017,0,b,506
5/12/2017,0,a,604
5/12/2017,0,b,202
5/12/2017,0,a,147
5/12/2017,0,b,977
5/12/2017,0,b,274
5/12/2017,0,a,834
5/12/2017,0,b,605
5/13/2017,0,a,255
5/13/2017,0,b,211
5/13/2017,0,b,159
5/13/2017,0,a,814
5/13/2017,0,b,708
5/13/2017,0,a,12
5/13/2017,0,b,18
5/13/2017,0,b,649
5/13/2017,0,a,691
5/13/2017,0,b,434
5/13/2017,0,a,441
5/13/2017,0,b,490
5/13/2017,0,a,925
5/13/2017,0,b,376
5/13/2017,0,a,984
5/13/2017,0,b,626
5/13/2017,0,a,490
5/13/2017,9.41,b,966
5/13/2017,0,a,299
5/13/2017,0,b,418
5/13/2017,0,a,255
5/13/2017,0,b,194
5/13/2017,0,a,550
5/13/2017,0,b,919
5/13/2017,0,a,422
5/13/2017,0,b,216
5/13/2017,0,a,983
5/13/2017,0,b,142
5/13/2017,0,a,553
5/13/2017,0,b,517
5/13/2017,0,a,115
5/13/2017,0,b,287
5/13/2017,102.43,b,843
5/13/2017,0,a,53
5/13/2017,0,b,723
5/13/2017,0,a,86
5/13/2017,0,b,819
5/13/2017,0,a,589
5/13/2017,0,b,705
5/13/2017,0,a,688
5/13/2017,0,b,342
5/13/2017,0,b,726
5/13/2017,0,a,984
5/13/2017,0,b,188
5/13/2017,0,b,422
5/13/2017,0,a,184
5/13/2017,0,b,745
5/13/2017,0,a,813
5/13/2017,0,b,677
5/13/2017,0,a,47
5/13/2017,0,b,151
5/13/2017,0,a,915
5/13/2017,0,b,98
5/13/2017,0,a,310
5/13/2017,0,b,704
5/13/2017,0,a,895
5/13/2017,0,b,201
5/13/2017,0,a,174
5/13/2017,0,b,34
5/13/2017,0,b,248
5/13/2017,0,a,754
5/13/2017,0,b,41
5/13/2017,0,b,956
5/13/2017,0,b,277
5/13/2017,0,a,340
5/13/2017,0,b,886
5/13/2017,0,a,947
5/13/2017,9.41,b,36
5/13/2017,0,a,183
5/13/2017,0,b,936
5/13/2017,0,b,48
5/13/2017,0,a,682
5/13/2017,0,b,929
5/13/2017,0,a,275
5/13/2017,0,b,842
5/13/2017,0,b,650
5/13/2017,0,a,10
5/13/2017,0,b,906
5/13/2017,0,a,943
5/13/2017,0,b,580
5/13/2017,0,a,522
5/13/2017,0,b,995
5/13/2017,0,a,4
5/13/2017,0,b,156
5/13/2017,0,a,518
5/13/2017,0,b,710
5/13/2017,0,b,359
5/13/2017,0,a,924
5/13/2017,9.41,b,327
5/13/2017,0,a,903
5/13/2017,0,b,866
5/13/2017,0,a,551
5/13/2017,0,b,680
5/13/2017,0,a,501
5/13/2017,0,b,278
5/13/2017,0,a,814
5/13/2017,0,b,428
5/13/2017,0,a,252
5/13/2017,0,b,748
5/13/2017,0,a,967
5/13/2017,0,b,647
5/13/2017,0,a,62
5/13/2017,0,b,811
5/13/2017,0,a,593
5/13/2017,0,b,23
5/13/2017,0,a,499
5/13/2017,0,b,117
5/13/2017,0,a,4
5/13/2017,0,b,637
5/13/2017,0,a,809
5/13/2017,0,b,469
5/13/2017,0,a,480
5/13/2017,0,b,957
5/13/2017,28.23,a,936
5/13/2017,0,b,337
5/13/2017,0,b,688
5/13/2017,0,a,930
5/13/2017,0,b,521
5/13/2017,0,a,517
5/13/2017,0,b,774
5/13/2017,0,a,12
5/13/2017,0,b,260
5/13/2017,0,a,201
5/13/2017,0,b,755
5/13/2017,0,a,769
5/13/2017,0,b,189
5/13/2017,0,a,698
5/13/2017,28.23,b,920
5/13/2017,0,a,623
5/13/2017,0,b,319
5/13/2017,0,a,87
5/13/2017,0,b,353
5/13/2017,0,a,882
5/13/2017,0,b,867
5/13/2017,0,b,851
5/13/2017,0,a,660
5/13/2017,0,b,360
5/13/2017,0,a,966
5/13/2017,0,b,505
5/13/2017,0,a,180
5/13/2017,0,b,147
5/13/2017,0,a,416
5/13/2017,0,b,556
5/13/2017,0,a,214
5/13/2017,0,b,375
5/13/2017,0,a,490
5/13/2017,0,b,811
5/13/2017,0,a,688
5/13/2017,0,b,183
5/13/2017,0,a,546
5/13/2017,0,b,989
5/13/2017,0,a,512
5/13/2017,0,b,849
5/13/2017,0,a,486
5/13/2017,0,b,870
5/13/2017,0,a,354
5/13/2017,0,b,182
5/13/2017,0,a,202
5/13/2017,0,b,13
5/13/2017,0,a,851
5/13/2017,0,b,663
5/13/2017,0,a,725
5/13/2017,0,b,567
5/13/2017,0,a,29
5/13/2017,0,b,394
5/13/2017,0,a,322
5/13/2017,0,b,575
5/13/2017,0,a,319
5/13/2017,0,b,931
5/13/2017,0,a,294
5/13/2017,0,b,520
5/13/2017,0,a,326
5/13/2017,0,b,897
5/13/2017,0,a,509
5/13/2017,9.41,b,984
5/13/2017,0,a,375
5/13/2017,0,b,992
5/13/2017,0,a,587
5/13/2017,0,b,902
5/13/2017,0,a,997
5/13/2017,0,b,712
5/13/2017,0,b,79
